TIME_STEP,ASIN,UNITS_SOLD,GlanceViews,Business_Unit,DEAL_TYPE,SOA,EVENT,PEAK_EVENT_FLAG,NET_INVOICE,CountryCd,keepa_price,CTN,EVENT_TYPE,ITEM_ID,OrderedAmount
2021-02-22,B00193,19,114,Home,None,26.830375463188716,Cyber Monday,0,133.25205808127674,CA,35.51788338991577,sku_163,Brand Week,CA_sku_163,674.8397844083995
2021-12-02,B00122,24,90,Toys,None,46.74110202219006,Black Friday,0,131.11462195640138,CA,38.856330895483524,sku_164,Spring Sales,CA_sku_164,932.5519414916046
2022-02-26,B00114,72,267,Clothing,BOGO,41.747838752605844,Holiday,1,115.15126314954293,FR,29.33433409150614,sku_165,Brand Week,FR_sku_165,2112.072054588442
2023-03-11,B00142,54,198,Toys,Promotion,42.12672541759008,Cyber Monday,1,12.164036936825031,FR,29.18788628305406,sku_166,Spring Sales,FR_sku_166,1576.1458592849192
2021-09-24,B00128,43,144,Clothing,Discount,15.160409687983744,Cyber Monday,0,142.33636486060894,US,95.14206536000567,sku_167,Regular Week,US_sku_167,4091.108810480244
2023-08-10,B00135,21,97,Clothing,None,21.47239485393513,Cyber Monday,0,81.44794031073972,DE,65.36843206379456,sku_168,Spring Sales,DE_sku_168,1372.7370733396856
2023-09-02,B00112,24,148,Clothing,Discount,23.535297365796872,Cyber Monday,0,189.09584493014455,UK,19.81061813629495,sku_169,Leadup Week,UK_sku_169,475.45483527107876
2023-02-18,B00131,40,217,Clothing,BOGO,7.868579167495521,Holiday,1,165.41710650466902,FR,73.61361491800469,sku_170,Leadup Week,FR_sku_170,2944.5445967201877
2021-08-08,B00170,60,307,Clothing,BOGO,1.5534065122228158,Cyber Monday,1,121.66194921094932,CA,73.59200861920276,sku_171,Leadup Week,CA_sku_171,4415.520517152166
2023-03-17,B00158,20,102,Books,None,47.345144973025846,Regular,0,57.91457654566119,US,68.31466862510197,sku_172,Brand Week,US_sku_172,1366.2933725020393
2020-10-19,B00185,74,250,Toys,BOGO,12.035629283175336,Holiday,0,48.70630472275665,UK,17.798442283613042,sku_173,Leadup Week,UK_sku_173,1317.084728987365
2020-12-15,B00127,55,182,Books,Promotion,11.997445186181565,Cyber Monday,1,74.67311915873434,CA,43.75919092961076,sku_174,Spring Sales,CA_sku_174,2406.7555011285917
2021-10-18,B00165,44,240,Books,BOGO,4.168952688437977,Holiday,1,100.54790928020353,CA,15.141851396969248,sku_175,Regular Week,CA_sku_175,666.2414614666469
2020-05-31,B00141,62,220,Electronics,BOGO,,Regular,0,66.25244690739996,DE,82.57894788875296,sku_176,Leadup Week,DE_sku_176,5119.894769102684
2020-10-13,B00144,38,225,Electronics,BOGO,,Regular,0,107.83660412457174,DE,67.24135360190233,sku_177,Brand Week,DE_sku_177,2555.1714368722887
2022-05-14,B00161,30,136,Electronics,Discount,,Holiday,0,41.42038084750533,FR,53.184373992942746,sku_178,Regular Week,FR_sku_178,1595.5312197882824
2023-03-24,B00156,26,166,Home,Discount,45.578844363152626,Cyber Monday,1,195.765434436845,FR,37.58647026755668,sku_179,Leadup Week,FR_sku_179,977.2482269564737
2021-07-22,B00105,15,102,Electronics,None,,Cyber Monday,0,30.505665443348835,CA,22.503700076971175,sku_180,Leadup Week,CA_sku_180,337.5555011545676
2021-02-13,B00127,23,96,Toys,None,31.075365556904206,Regular,1,187.0693865343307,CA,15.11252093914525,sku_181,Regular Week,CA_sku_181,347.58798160034075
2022-06-07,B00127,25,96,Books,None,1.939972736444373,Cyber Monday,1,183.57982216651203,FR,97.07785771600545,sku_182,Leadup Week,FR_sku_182,2426.9464429001364
2023-07-29,B00143,39,255,Toys,BOGO,9.338626411556467,Regular,0,109.81849154570462,FR,23.96662098582219,sku_183,Brand Week,FR_sku_183,934.6982184470654
2023-05-24,B00183,39,163,Electronics,Discount,,Cyber Monday,0,147.73295164885602,CA,10.688089538531639,sku_184,Spring Sales,CA_sku_184,416.83549200273393
2020-07-20,B00129,40,210,Home,Promotion,38.33841781691679,Regular,1,92.84917661479169,UK,96.35834335733716,sku_185,Spring Sales,UK_sku_185,3854.3337342934865
2020-07-03,B00161,40,227,Home,BOGO,17.532134572857345,Black Friday,0,129.70656973306325,CA,57.150415428993576,sku_186,Regular Week,CA_sku_186,2286.016617159743
2023-08-23,B00174,68,230,Books,BOGO,18.840531388710623,Cyber Monday,1,74.70942811001255,UK,80.68238982415858,sku_187,Spring Sales,UK_sku_187,5486.402508042784
2020-01-06,B00191,71,272,Toys,BOGO,26.677721677678974,Cyber Monday,0,67.22021375923461,UK,9.157755483840262,sku_188,Leadup Week,UK_sku_188,650.2006393526586
2023-07-22,B00188,34,216,Clothing,Promotion,0.012050234256727466,Cyber Monday,0,119.86365937220761,CA,58.859856460567194,sku_189,Leadup Week,CA_sku_189,2001.2351196592847
2021-01-14,B00161,31,99,Toys,None,12.062216801901393,Holiday,0,104.64463809495626,US,42.82994659120954,sku_190,Brand Week,US_sku_190,1327.7283443274957
2020-05-01,B00196,55,168,Electronics,Promotion,,Cyber Monday,0,120.1119101384964,FR,78.33662126323892,sku_191,Spring Sales,FR_sku_191,4308.5141694781405
2020-10-05,B00100,22,117,Clothing,None,12.524147337488174,Holiday,1,64.46551044453437,DE,8.650436335710566,sku_192,Regular Week,DE_sku_192,190.30959938563245
2023-06-13,B00126,24,188,Home,Promotion,40.29529212667207,Holiday,1,79.7219880452291,CA,43.160604013353364,sku_193,Leadup Week,CA_sku_193,1035.8544963204808
2021-11-06,B00161,42,138,Books,Discount,13.983692827322159,Regular,1,25.940612519492767,UK,80.91197485118862,sku_194,Regular Week,UK_sku_194,3398.3029437499217
2020-06-18,B00176,68,247,Books,BOGO,9.576066102507408,Holiday,0,19.932510731719084,CA,54.656240140645146,sku_195,Leadup Week,CA_sku_195,3716.62432956387
2022-07-02,B00102,36,270,Home,BOGO,25.213173039651576,Holiday,1,58.15685463787309,FR,57.253680394867374,sku_196,Leadup Week,FR_sku_196,2061.1324942152255
2020-01-08,B00169,44,250,Electronics,BOGO,,Black Friday,1,24.10690327280369,UK,14.230644786766723,sku_197,Brand Week,UK_sku_197,626.1483706177358
2021-05-08,B00171,20,108,Home,None,12.067485191874994,Cyber Monday,1,29.71719464060073,DE,17.57140283140868,sku_198,Spring Sales,DE_sku_198,351.4280566281736
2020-11-17,B00126,52,222,Electronics,Promotion,,Holiday,0,164.45639702484803,DE,69.31496250974966,sku_199,Brand Week,DE_sku_199,3604.3780505069826
2023-04-15,B00108,33,142,Clothing,Discount,17.820236792483236,Cyber Monday,1,17.386002433170965,DE,69.12942911754239,sku_200,Spring Sales,DE_sku_200,2281.2711608788986
2021-02-16,B00161,38,206,Home,Promotion,37.38259122824889,Holiday,0,135.1991308476011,US,98.01482245396596,sku_201,Regular Week,US_sku_201,3724.5632532507066
2023-12-04,B00136,72,250,Electronics,BOGO,,Regular,0,61.785972274926095,UK,72.63553386622729,sku_202,Spring Sales,UK_sku_202,5229.758438368365
2021-03-14,B00196,48,117,Clothing,Discount,40.83966847871737,Black Friday,1,175.59367933454402,UK,51.85813211367749,sku_203,Regular Week,UK_sku_203,2489.1903414565195
2023-02-06,B00150,27,151,Home,Discount,47.9796073804617,Holiday,0,102.14853406972492,US,86.44614323568752,sku_204,Leadup Week,US_sku_204,2334.045867363563
2023-09-26,B00143,46,277,Books,BOGO,39.633123837580854,Cyber Monday,1,68.05952727228689,UK,14.92493365251394,sku_205,Regular Week,UK_sku_205,686.5469480156413
2021-08-14,B00123,28,184,Home,Promotion,30.19015394218767,Regular,1,108.35139778099256,US,47.68310298514418,sku_206,Regular Week,US_sku_206,1335.1268835840372
2022-04-06,B00178,74,267,Toys,BOGO,24.667079402619024,Cyber Monday,1,82.57202361860108,CA,32.275365538119125,sku_207,Leadup Week,CA_sku_207,2388.377049820815
2020-08-04,B00158,38,206,Home,Promotion,2.0034543174133335,Regular,1,117.21720228726774,FR,14.940591658124431,sku_208,Regular Week,FR_sku_208,567.7424830087284
2020-06-16,B00131,39,133,Toys,Discount,49.21609894070206,Black Friday,1,31.761244982006165,DE,77.5326980484348,sku_209,Regular Week,DE_sku_209,3023.775223888957
2022-09-14,B00195,33,165,Clothing,Discount,19.174056128752127,Regular,0,199.4281955343847,US,53.525242897393966,sku_210,Leadup Week,US_sku_210,1766.333015614001
2022-10-11,B00187,37,270,Home,BOGO,7.6114106958433405,Cyber Monday,1,90.85561676237633,US,57.89302839026161,sku_211,Leadup Week,US_sku_211,2142.0420504396798
2020-11-04,B00151,22,163,Clothing,Discount,33.33544276982284,Cyber Monday,0,76.16382154440005,US,44.069242851481256,sku_212,Leadup Week,US_sku_212,969.5233427325876
2020-12-23,B00161,23,105,Clothing,None,14.214414454772967,Holiday,1,144.93987118009034,CA,48.732037002259844,sku_213,Spring Sales,CA_sku_213,1120.8368510519765
2022-09-22,B00157,21,177,Electronics,Discount,,Regular,1,79.14088723411317,US,16.021651776685296,sku_214,Leadup Week,US_sku_214,336.4546873103912
2020-06-17,B00151,22,81,Clothing,None,29.33839539222956,Cyber Monday,1,168.32211795546397,FR,68.92719330726277,sku_215,Leadup Week,FR_sku_215,1516.398252759781
2023-10-16,B00111,45,166,Clothing,Discount,22.286491045143457,Holiday,0,96.3114376284808,FR,46.0824991624953,sku_216,Regular Week,FR_sku_216,2073.7124623122886
2020-02-17,B00138,37,272,Home,BOGO,41.80593077725213,Black Friday,0,146.71609852043264,DE,82.59291944731041,sku_217,Brand Week,DE_sku_217,3055.938019550485
2021-08-21,B00101,37,237,Home,BOGO,13.248353077772151,Cyber Monday,0,30.416111123958444,CA,23.64728401359223,sku_218,Brand Week,CA_sku_218,874.9495085029125
2023-12-20,B00102,20,119,Books,None,22.431629580886707,Holiday,0,170.76264525547123,FR,24.4802338747894,sku_219,Spring Sales,FR_sku_219,489.604677495788
2023-02-16,B00155,80,257,Electronics,BOGO,,Cyber Monday,1,149.78641748784088,UK,66.34715929541534,sku_220,Spring Sales,UK_sku_220,5307.772743633227
2022-09-25,B00180,24,141,Clothing,Discount,33.18123603836498,Regular,1,50.22618790777348,UK,85.3703252227527,sku_221,Brand Week,UK_sku_221,2048.887805346065
2022-09-23,B00158,39,160,Electronics,Discount,,Holiday,0,37.60434185169946,UK,49.85879466872666,sku_222,Brand Week,UK_sku_222,1944.4929920803397
2022-11-25,B00101,84,265,Toys,BOGO,19.740364143912803,Regular,0,70.09554625786863,US,74.0606175296445,sku_223,Leadup Week,US_sku_223,6221.0918724901385
2023-08-19,B00101,49,142,Clothing,Discount,32.3023472048298,Black Friday,0,195.4534113460618,US,99.93634254184313,sku_224,Regular Week,US_sku_224,4896.880784550313
2020-12-12,B00191,57,196,Electronics,Promotion,,Regular,1,58.79799916774114,UK,99.07523577424817,sku_225,Leadup Week,UK_sku_225,5647.288439132146
2022-07-28,B00153,30,190,Books,Promotion,46.63240502712393,Holiday,0,96.66416969986032,DE,75.71200006806151,sku_226,Spring Sales,DE_sku_226,2271.3600020418453
2023-09-24,B00186,46,178,Books,Discount,19.152940321050178,Cyber Monday,0,15.703842886293899,DE,75.26071651943364,sku_227,Brand Week,DE_sku_227,3461.9929598939475
2023-07-07,B00195,60,240,Clothing,BOGO,36.47607109882192,Holiday,1,85.47323061758418,US,28.523794283896038,sku_228,Spring Sales,US_sku_228,1711.4276570337622
2021-12-26,B00196,18,80,Toys,None,1.0170540941088824,Regular,0,118.55080293228951,UK,84.18626499665851,sku_229,Leadup Week,UK_sku_229,1515.3527699398533
2021-05-10,B00100,60,222,Books,BOGO,10.25935714524035,Regular,1,191.09367637651337,DE,43.484702069476455,sku_230,Spring Sales,DE_sku_230,2609.082124168587
2020-06-17,B00118,17,98,Books,None,24.3541272161789,Cyber Monday,1,108.17984853861223,US,96.38942143734815,sku_231,Spring Sales,US_sku_231,1638.6201644349185
2023-10-21,B00101,35,230,Toys,BOGO,43.91262338661733,Black Friday,1,165.63039197376068,UK,12.735630427158874,sku_232,Regular Week,UK_sku_232,445.74706495056057
2022-01-15,B00152,30,157,Electronics,Discount,,Holiday,1,113.95425208809111,CA,46.40483504290897,sku_233,Spring Sales,CA_sku_233,1392.145051287269
2021-05-09,B00143,37,216,Books,Promotion,46.493524114693955,Cyber Monday,1,17.74915255274844,UK,57.80484632993237,sku_234,Leadup Week,UK_sku_234,2138.7793142074975
2023-09-17,B00189,36,290,Home,BOGO,24.189844829139815,Cyber Monday,0,69.85157228605706,UK,43.489839673185664,sku_235,Regular Week,UK_sku_235,1565.6342282346839
2020-12-10,B00131,23,108,Books,None,24.522454836797497,Cyber Monday,0,119.35440648790961,FR,25.005023097969616,sku_236,Spring Sales,FR_sku_236,575.1155312533011
2022-09-15,B00169,57,210,Electronics,Promotion,,Holiday,1,190.61285352691363,FR,61.33390643433844,sku_237,Leadup Week,FR_sku_237,3496.032666757291
2022-11-10,B00131,24,97,Electronics,None,,Holiday,1,173.23476835273433,CA,76.81220188938806,sku_238,Brand Week,CA_sku_238,1843.4928453453135
2023-02-11,B00167,21,141,Clothing,Discount,12.348270623353125,Holiday,0,53.38756669398105,CA,66.25966662191865,sku_239,Regular Week,CA_sku_239,1391.4529990602919
2023-03-01,B00154,35,186,Home,Promotion,44.98062446861575,Black Friday,0,51.82086770364107,UK,27.272640636763754,sku_240,Spring Sales,UK_sku_240,954.5424222867314
2023-10-02,B00174,25,90,Electronics,None,,Cyber Monday,1,48.22286375164114,DE,74.50275471500977,sku_241,Spring Sales,DE_sku_241,1862.5688678752442
2023-05-26,B00155,58,245,Toys,BOGO,47.165505593707486,Regular,0,185.2747902974756,CA,29.40529157423351,sku_242,Regular Week,CA_sku_242,1705.5069113055436
2021-10-27,B00116,15,129,Home,Discount,26.0115244551545,Regular,0,172.00656908932692,UK,21.6442244777838,sku_243,Leadup Week,UK_sku_243,324.66336716675704
2023-01-07,B00137,8,151,Home,Discount,33.854689239182214,Cyber Monday,1,157.22785212806028,US,70.6134614666786,sku_244,Spring Sales,US_sku_244,564.9076917334288
2022-06-26,B00123,36,150,Toys,Discount,38.925794003083176,Regular,0,84.61967170260324,FR,85.06478838082326,sku_245,Leadup Week,FR_sku_245,3062.3323817096375
2020-05-20,B00168,57,257,Books,BOGO,6.55073093252328,Black Friday,0,105.8323338167657,DE,50.74624753117457,sku_246,Regular Week,DE_sku_246,2892.5361092769504
2022-01-28,B00197,78,222,Toys,BOGO,30.04785974987486,Black Friday,0,98.22303151107904,UK,55.482220348151586,sku_247,Spring Sales,UK_sku_247,4327.613187155824
2020-02-14,B00169,39,202,Toys,Promotion,1.7148950651655837,Holiday,0,58.1456404362808,US,33.76101919476709,sku_248,Brand Week,US_sku_248,1316.6797485959164
2021-06-03,B00185,60,237,Books,BOGO,24.878304169436294,Holiday,1,105.95532876826572,FR,51.98871143545306,sku_249,Brand Week,FR_sku_249,3119.3226861271837
2021-02-25,B00110,50,220,Books,Promotion,7.74213408101137,Holiday,0,15.794344092023348,US,17.538384811178684,sku_250,Brand Week,US_sku_250,876.9192405589342
2022-08-30,B00115,29,157,Books,Discount,9.146146298104235,Holiday,1,35.04397096451724,UK,95.80392881988405,sku_251,Regular Week,UK_sku_251,2778.3139357766377
2021-02-17,B00196,46,194,Books,Promotion,18.252378334630077,Holiday,0,178.4520232720998,CA,81.03426209737664,sku_252,Spring Sales,CA_sku_252,3727.5760564793254
2020-12-02,B00172,20,110,Books,None,21.621858335825152,Regular,1,152.8191557359704,FR,68.45744077810755,sku_253,Regular Week,FR_sku_253,1369.148815562151
2023-10-11,B00158,39,153,Toys,Discount,31.158621226609363,Regular,1,90.34499772122655,US,56.128465310018285,sku_254,Spring Sales,US_sku_254,2189.010147090713
2021-04-02,B00169,18,136,Clothing,Discount,3.721420921925783,Holiday,0,108.25856883393668,CA,80.25606794165662,sku_255,Brand Week,CA_sku_255,1444.6092229498192
2021-12-22,B00179,32,206,Clothing,Promotion,25.184588061872233,Black Friday,1,80.2997883323957,DE,52.00193776065141,sku_256,Brand Week,DE_sku_256,1664.062008340845
2020-08-06,B00192,46,151,Electronics,Discount,,Regular,1,150.74817476052777,UK,33.49752127468059,sku_257,Leadup Week,UK_sku_257,1540.885978635307
2023-02-10,B00102,37,222,Clothing,BOGO,28.698758751587093,Black Friday,1,158.99556405409513,UK,20.23555234083384,sku_258,Regular Week,UK_sku_258,748.7154366108522
2021-04-10,B00119,22,94,Clothing,None,31.870230613059174,Black Friday,1,155.02418613860024,FR,66.5206309361717,sku_259,Regular Week,FR_sku_259,1463.4538805957773
2023-04-25,B00158,54,196,Toys,Promotion,27.835462827642694,Cyber Monday,1,147.29622771854542,US,93.29544577751884,sku_260,Leadup Week,US_sku_260,5037.954071986017
2022-01-31,B00135,35,156,Books,Promotion,36.91477552391538,Cyber Monday,0,48.855824351631206,DE,19.59376258291336,sku_261,Brand Week,DE_sku_261,685.7816904019676
2022-07-24,B00118,19,159,Books,Discount,16.780462212045066,Holiday,1,74.21429605569097,FR,22.10171427982664,sku_262,Brand Week,FR_sku_262,419.9325713167062
2022-06-05,B00189,54,227,Toys,BOGO,38.25532958165655,Black Friday,1,99.27063264689824,FR,46.192573173905835,sku_263,Regular Week,FR_sku_263,2494.398951390915
2022-05-26,B00166,34,138,Clothing,Discount,21.638354085409684,Regular,0,72.85066837125456,US,81.65543805237046,sku_264,Spring Sales,US_sku_264,2776.2848937805957
2022-02-07,B00118,35,144,Toys,Discount,24.20922491612984,Cyber Monday,0,153.4386380300825,DE,32.92265925229294,sku_265,Brand Week,DE_sku_265,1152.2930738302528
2020-01-28,B00119,62,220,Electronics,Promotion,,Cyber Monday,1,72.57716960749138,US,29.12172784365267,sku_266,Leadup Week,US_sku_266,1805.5471263064655
2021-02-02,B00195,30,144,Books,Discount,0.917919199961198,Black Friday,0,36.26409648921406,UK,63.89679768896922,sku_267,Leadup Week,UK_sku_267,1916.9039306690768
2020-03-03,B00170,16,110,Home,None,32.699711071012416,Cyber Monday,0,85.81768588917777,CA,55.883404278061526,sku_268,Leadup Week,CA_sku_268,894.1344684489844
2022-08-06,B00151,48,136,Electronics,Discount,,Cyber Monday,0,196.18374222865225,UK,10.720934622297445,sku_269,Regular Week,UK_sku_269,514.6048618702773
2020-02-16,B00132,30,148,Electronics,Discount,,Regular,0,52.91746845737942,UK,12.741547844381271,sku_270,Regular Week,UK_sku_270,382.24643533143814
2021-07-11,B00139,70,222,Toys,Promotion,4.2897142449744745,Black Friday,0,126.31014519921352,FR,66.08623311755278,sku_271,Regular Week,FR_sku_271,4626.036318228695
2021-04-12,B00138,33,144,Clothing,Discount,4.546772495652057,Cyber Monday,0,92.2648794695442,UK,49.18674191903906,sku_272,Regular Week,UK_sku_272,1623.162483328289
2022-09-09,B00181,62,277,Books,BOGO,46.16118734926143,Black Friday,1,23.49466785337206,DE,97.24283320096896,sku_273,Leadup Week,DE_sku_273,6029.055658460075
2023-09-05,B00100,24,198,Home,Promotion,34.463966061291856,Cyber Monday,1,102.6965551396313,UK,69.46048401935614,sku_274,Leadup Week,UK_sku_274,1667.0516164645474
2021-08-10,B00110,61,178,Electronics,Discount,,Regular,0,143.41122244317935,DE,5.956997889356988,sku_275,Regular Week,DE_sku_275,363.3768712507763
2023-04-03,B00191,20,119,Home,None,17.83615846544532,Black Friday,0,107.51179540728556,US,50.69678408104387,sku_276,Regular Week,US_sku_276,1013.9356816208774
2023-05-09,B00156,19,101,Clothing,None,29.624149695079822,Cyber Monday,1,175.7001521118504,FR,44.37255382837055,sku_277,Leadup Week,FR_sku_277,843.0785227390404
2022-07-28,B00188,36,198,Clothing,Promotion,41.77858525453244,Regular,0,64.8980331649407,DE,15.137816699408027,sku_278,Regular Week,DE_sku_278,544.961401178689
2020-05-10,B00149,24,178,Home,Promotion,2.1830464356504264,Cyber Monday,1,26.387342547753335,UK,92.70483940785806,sku_279,Regular Week,UK_sku_279,2224.9161457885934
2020-06-03,B00122,53,159,Books,Discount,11.831656573500442,Black Friday,0,187.94746621502117,FR,81.47607341276374,sku_280,Regular Week,FR_sku_280,4318.231890876478
2020-02-02,B00130,55,245,Clothing,BOGO,44.487449514769004,Cyber Monday,1,81.85730641036162,FR,26.85816129990018,sku_281,Regular Week,FR_sku_281,1477.1988714945098
2023-08-30,B00193,28,154,Home,Discount,0.4582775091908242,Black Friday,1,119.51705477619034,DE,29.318172090084733,sku_282,Brand Week,DE_sku_282,820.9088185223725
2021-07-09,B00141,39,105,Electronics,None,,Black Friday,0,160.48059396473724,DE,8.04171506534784,sku_283,Regular Week,DE_sku_283,313.6268875485658
2021-02-20,B00198,32,240,Home,BOGO,47.951208798648295,Cyber Monday,0,71.61959613636031,CA,33.18815790000889,sku_284,Leadup Week,CA_sku_284,1062.0210528002845
2023-11-12,B00106,29,242,Home,BOGO,30.670092326108556,Regular,0,146.0712622537461,CA,60.53909084676859,sku_285,Leadup Week,CA_sku_285,1755.633634556289
2022-09-11,B00115,58,275,Toys,BOGO,13.083568331875323,Holiday,0,35.72958146538733,FR,44.98012189673348,sku_286,Leadup Week,FR_sku_286,2608.8470700105418
2021-12-14,B00189,28,144,Clothing,Discount,3.3495547197923803,Regular,1,65.345811969046,CA,97.07926905336969,sku_287,Leadup Week,CA_sku_287,2718.2195334943513
2020-06-02,B00159,24,85,Books,None,1.4095670223611079,Regular,0,37.495020865938784,UK,10.327616080048733,sku_288,Regular Week,UK_sku_288,247.86278592116957
2021-03-22,B00101,33,194,Books,Promotion,12.237253981846363,Cyber Monday,1,164.13380609625798,US,61.18586509540601,sku_289,Brand Week,US_sku_289,2019.1335481483982
2022-03-10,B00100,42,157,Toys,Discount,44.07429097944552,Regular,0,52.30335469308922,FR,86.53939684816956,sku_290,Spring Sales,FR_sku_290,3634.6546676231214
2022-07-03,B00147,46,194,Books,Promotion,20.795682714875475,Regular,1,146.30667552698995,US,50.67038667892365,sku_291,Spring Sales,US_sku_291,2330.8377872304877
2021-10-03,B00111,32,220,Home,BOGO,36.01666845829965,Holiday,0,189.226695476674,CA,5.281458453237697,sku_292,Spring Sales,CA_sku_292,169.0066705036063
2021-12-30,B00168,54,187,Toys,BOGO,45.914251768997886,Regular,0,110.27671972308663,DE,28.066142483496144,sku_293,Spring Sales,DE_sku_293,1515.5716941087917
2020-07-01,B00136,36,133,Electronics,Discount,,Holiday,1,112.60554652953066,FR,35.758052688456786,sku_294,Leadup Week,FR_sku_294,1287.2898967844444
2023-01-23,B00131,9,102,Clothing,None,9.563868551869852,Cyber Monday,0,97.59637793858428,CA,96.76947698295893,sku_295,Regular Week,CA_sku_295,870.9252928466304
2021-11-08,B00108,47,250,Clothing,BOGO,25.855896542845976,Holiday,0,71.91912724479212,UK,91.61846177467645,sku_296,Regular Week,UK_sku_296,4306.0677034097935
2020-06-14,B00198,34,250,Clothing,Promotion,45.40418435299272,Black Friday,0,100.37445587573426,FR,95.17119798522488,sku_297,Spring Sales,FR_sku_297,3235.8207314976457
2020-04-11,B00118,14,234,Home,Promotion,40.21872070688503,Black Friday,0,124.53343113068429,FR,83.44705347361199,sku_298,Spring Sales,FR_sku_298,1168.2587486305679
2021-11-23,B00147,33,156,Electronics,Discount,,Holiday,0,197.3383987124253,DE,38.406534740820916,sku_299,Brand Week,DE_sku_299,1267.4156464470902
2022-02-03,B00179,52,216,Toys,Promotion,34.62864000387909,Black Friday,1,188.1752662704626,FR,91.05826009913905,sku_300,Brand Week,FR_sku_300,4735.029525155231
2022-03-24,B00102,18,105,Toys,None,28.59487612294769,Cyber Monday,0,173.80906207569313,DE,98.26002806401964,sku_301,Brand Week,DE_sku_301,1768.6805051523534
2021-12-04,B00119,42,267,Clothing,BOGO,45.373158817321276,Black Friday,1,178.9348017839231,CA,38.25677466612053,sku_302,Leadup Week,CA_sku_302,1606.7845359770622
2023-12-01,B00123,38,176,Electronics,Promotion,,Holiday,0,98.89134482548816,UK,29.75281676871265,sku_303,Regular Week,UK_sku_303,1130.6070372110808
2021-10-14,B00153,79,202,Electronics,Promotion,,Cyber Monday,0,134.9144221637183,UK,56.957047814311025,sku_304,Leadup Week,UK_sku_304,4499.606777330571
2022-02-26,B00132,66,245,Electronics,BOGO,,Black Friday,1,180.0626773578807,FR,22.77945829689835,sku_305,Leadup Week,FR_sku_305,1503.4442475952912
2022-11-14,B00123,42,175,Books,Discount,20.50118933708715,Cyber Monday,1,84.66064534835708,FR,8.099301033606121,sku_306,Regular Week,FR_sku_306,340.1706434114571
2022-01-07,B00174,63,224,Books,Promotion,24.099745886643355,Holiday,1,192.73487088563908,CA,94.85396125600762,sku_307,Brand Week,CA_sku_307,5975.79955912848
2021-01-26,B00171,30,150,Clothing,Discount,3.5230338833479147,Black Friday,1,88.99935179314477,DE,92.94536008193482,sku_308,Regular Week,DE_sku_308,2788.360802458045
2023-04-19,B00135,46,153,Electronics,Discount,,Cyber Monday,1,124.20570642471097,UK,20.4521161074015,sku_309,Spring Sales,UK_sku_309,940.7973409404691
2020-02-03,B00137,55,148,Electronics,Promotion,,Cyber Monday,0,144.86289552175066,DE,43.73532345832335,sku_310,Brand Week,DE_sku_310,2405.442790207784
2023-08-16,B00183,20,128,Toys,None,47.25612243724434,Black Friday,1,190.61248248442828,CA,83.94844976090513,sku_311,Regular Week,CA_sku_311,1678.9689952181027
2023-06-14,B00198,35,160,Toys,Discount,14.133368027057951,Cyber Monday,1,56.47709206993055,UK,67.79502838798103,sku_312,Leadup Week,UK_sku_312,2372.8259935793362
2021-04-16,B00188,26,210,Clothing,Promotion,23.0434367634826,Cyber Monday,0,151.76488586534202,UK,42.50481337121782,sku_313,Regular Week,UK_sku_313,1105.1251476516634
2022-04-30,B00198,37,183,Electronics,Discount,,Holiday,0,108.95496136737562,US,75.6962447323678,sku_314,Brand Week,US_sku_314,2800.7610550976087
2020-03-07,B00124,65,272,Clothing,BOGO,8.10916862039387,Holiday,1,61.025856717921805,CA,90.21950187996813,sku_315,Spring Sales,CA_sku_315,5864.267622197929
2020-04-10,B00192,23,103,Toys,None,24.322119357093726,Holiday,1,157.5552995613142,CA,92.98504139995747,sku_316,Leadup Week,CA_sku_316,2138.6559521990216
2020-07-10,B00117,31,106,Toys,None,36.92695197379538,Holiday,1,114.92223323303085,US,40.99071313260796,sku_317,Spring Sales,US_sku_317,1270.7121071108468
2023-10-17,B00181,66,300,Books,BOGO,43.3427606513533,Holiday,0,135.58502592343842,DE,21.488264606917795,sku_318,Spring Sales,DE_sku_318,1418.2254640565745
2022-11-03,B00165,62,260,Clothing,BOGO,31.312963733121336,Holiday,1,71.35120302980118,US,91.71969152842765,sku_319,Leadup Week,US_sku_319,5686.620874762514
2023-08-10,B00153,31,141,Clothing,Discount,33.452675765847395,Black Friday,0,101.44205084724496,CA,13.792767356797684,sku_320,Regular Week,CA_sku_320,427.5757880607282
2021-07-30,B00134,54,245,Electronics,BOGO,,Holiday,0,127.29730768773274,DE,73.56039716667554,sku_321,Regular Week,DE_sku_321,3972.261447000479
2021-07-28,B00179,22,89,Electronics,None,,Cyber Monday,0,86.93305471127036,UK,18.347244911776155,sku_322,Spring Sales,UK_sku_322,403.63938805907543
2022-12-15,B00160,49,207,Books,BOGO,6.628703874224118,Black Friday,0,47.69078257106325,US,41.99175119343076,sku_323,Regular Week,US_sku_323,2057.5958084781073
2021-12-25,B00140,25,170,Home,Promotion,38.733646859089916,Cyber Monday,1,192.71169353990777,DE,44.097795921777596,sku_324,Brand Week,DE_sku_324,1102.44489804444
2020-01-04,B00199,25,210,Home,Promotion,13.240816088915942,Holiday,0,107.17883260809731,DE,20.08200193564792,sku_325,Spring Sales,DE_sku_325,502.050048391198
2022-02-24,B00132,24,133,Home,Discount,46.67965718506258,Holiday,0,149.4448703546631,DE,92.65473623062813,sku_326,Spring Sales,DE_sku_326,2223.713669535075
